sentence_id,text
18,"Applicants for Units should consult their financial adviser, tax advisers and take legal advice as appropriate as to whether any governmental or other consents are required, or other formalities need to be observed, to enable them to acquire Units as to whether any taxation effects, foreign exchange restrictions or exchange control requirements are applicable and to determine whether any investment in the iShares Core Hang Seng Index ETF or the iShares Hang Seng TECH ETF is appropriate for them."
19,Dealings in the Units in the iShares Core Hang Seng Index ETF and iShares Hang Seng TECH ETF on the SEHK commenced on 23 November 2016 and 17 September 2020 respectively.
20,"Units in the ii iShares Core Hang Seng Index ETF and iShares Hang Seng TECH ETF have been accepted as eligible securities by the Hong Kong Securities Clearing Company Limited (“HKSCC”) for deposit, clearing and settlement in the Central Clearing and Settlement System (“CCASS”) with effect from 23 November 2016 and 17 September 2020 respectively."
21,Settlement of transactions between participants of the SEHK is required to take place in CCASS on the second CCASS settlement day after any trading day.
22,All activities under CCASS are subject to the General Rules of CCASS and CCASS Operational Procedures in effect from time to time.
23,Further applications may be made to list units in additional Index Funds constituted under the Trust in future on the SEHK.
24,"No action has been taken to permit an offering of Units of the iShares Core Hang Seng Index ETF or the iShares Hang Seng TECH ETF or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, the Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which such offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation."
25,"Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest annual financial report of the iShares Core Hang Seng Index ETF and the iShares Hang Seng TECH ETF (where existing) and, if later, its most recent interim financial report, which form a part of this Prospectus."
26,"In particular: (a) Units in the iShares Core Hang Seng Index ETF and the iShares Hang Seng TECH ETF have not been registered under the United States Securities Act of 1933 (as amended) and except in a transaction which does not violate such Act, may not be directly or indirectly offered or sold in the United States of America or any of its territories or for the benefit of a US Person (as defined in Regulation S of such Act); (b) The iShares Core Hang Seng Index ETF and the iShares Hang Seng TECH ETF have not been and will not be registered under the United States Investment Company Act of 1940, as amended."
27,"Accordingly, Units may not, except pursuant to an exemption from, or in a transaction not subject to, the regulatory requirements of the US Investment Company Act of 1940 be acquired by a person who is deemed to be a US Person under the 1940 Act and regulations; (c) Units may not, except pursuant to a relevant exemption, be acquired or owned by, or acquired with the assets of an ERISA Plan."
28,"An ERISA Plan is defined as (i) any retirement plan subject to Title I of the United States Employee Retirement Income Securities Act of 1974, as amended; or, (ii) any individual retirement account or plan subject to Section 4975 of the United States Internal Revenue Code of 1986, as amended."
29,"Where the Manager becomes aware that the Units are directly or indirectly beneficially owned by any person in breach of the above restrictions, the Manager may give notice to such person requiring him to transfer such Units to a person who would not thereby be in contravention of such restrictions or to request in writing the redemption of such Units in accordance with the trust deed."
30,"Investors should note that any amendment, addendum or replacement to this Prospectus will only be posted on the Manager’s website (www.blackrock.com/hk)."
31,Investors should refer to “Information Available on the Internet” for more details.
32,"iShares® and BlackRock® are registered trademarks of BlackRock, Inc., or its subsidiaries (collectively “BlackRock”) in the United States and elsewhere."
33,"All other trademarks, servicemarks or registered trademarks are the property of their respective owners."
34,"©2021 BlackRock, Inc."
35,All rights reserved.
36,"iii DIRECTORY MANAGER BLACKROCK ASSET MANAGEMENT NORTH ASIA LIMITED 16/F CHAMPION TOWER 3 GARDEN ROAD CENTRAL HONG KONG DIRECTORS OF THE MANAGER BELINDA BOA SUSAN WAI-LAN CHAN GRAHAM DOUGLAS TURL TRUSTEE, REGISTRAR AND CUSTODIAN HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED 1 QUEEN’S ROAD CENTRAL HONG KONG SERVICE AGENT HK CONVERSION AGENCY SERVICES LIMITED 8/F, TWO EXCHANGE SQUARE 8 CONNAUGHT PLACE CENTRAL HONG KONG AUDITORS PRICEWATERHOUSECOOPERS 22ND FLOOR PRINCE’S BUILDING CENTRAL HONG KONG LISTING AGENT BLACKROCK ASSET MANAGEMNT NORTH ASIA LIMITED 16/F CHAMPION TOWER 3 GARDEN ROAD CENTRAL HONG KONG LEGAL ADVISER TO THE MANAGER SIMMONS & SIMMONS 30TH FLOOR, ONE TAIKOO PLACE 979 KING’S ROAD HONG KONG i TABLE OF CONTENTS INTRODUCTION 1 The Trust and the Index Funds 1 Investment Objective 1 Investment Strategy 2 Leverage 3 Investment and Borrowing Restrictions 3 Cross-trades 3 DESCRIPTION OF THE ISHARES CORE HANG SENG INDEX ETF 4 Key Information 4 Investment Objective 5 Investment Strategy 5 Investment and borrowing restrictions 6 Underlying Index 6 Index Methodology 6 Distribution Policy 11 Further Information 11 DESCRIPTION OF THE ISHARES HANG SENG TECH ETF 12 Key Information 12 Investment Objective 13 Investment Strategy 13 Investment and borrowing restrictions 14 Underlying Index 14 Index Methodology 14 Distribution Policy 18 Specific Risks ."
37,19 Further Information 21 ii CREATIONS AND REDEMPTIONS (PRIMARY MARKET) 22 Investment in an Index Fund 22 Creation by Participating Dealers 22 Redemption of Units 26 Redemption Gate 29 Directed Cash Dealing 29 Suspension of Creations and Redemptions 29 Transfer of Units 30 Multi-Counter .
38,31 EXCHANGE LISTING AND TRADING (SECONDARY MARKET) 32 DETERMINATION OF NET ASSET VALUE 34 Suspension of Net Asset Value 35 Issue Price and Redemption Value 35 FEES AND EXPENSES 36 Fees and Expenses Payable by an Index Fund 37 RISK FACTORS 39 Investment Risk 39 Market Trading Risks Associated with each Index Fund .
39,44 Risks Associated with the Underlying Index 46 Regulatory Risks 48 MANAGEMENT OF THE TRUST 50 The Manager 50 Trustee and Registrar 51 Indemnities of the Trustee and Manager 52 Service Agent .
40,53 Auditor53 Conflicts of Interest 53 iii Soft Dollars 56 STATUTORY AND GENERAL INFORMATION 57 Reports and Accounts 57 Trust Deed 57 Modification of Trust Deed 57 Provision of Information 58 Voting Rights 58 Termination 58 Inspection of Documents 59 Part XV of the Securities and Futures Ordinance 59 Anti-Money Laundering Regulations 59 Liquidity Risk Management 60 Takeovers Code 61 Change of Underlying Index 61 Information Available on the Internet 62 Notices 63 Queries and Complaints 63 TAXES 64 DEFINITIONS 69 SCHEDULE 1 74 PART A – INVESTMENT AND BORROWING RESTRICTIONS APPLICABLE TO EACH INDEX FUND 74 PART B – ADDITIONAL INVESTMENT AND BORROWING RESTRICTIONS APPLICABLE TO THE iSHARES CORE HANG SENG INDEX ETF 81 1 INTRODUCTION The information contained in this Prospectus has been prepared to assist potential investors in making an informed decision in relation to investing in the iShares Core Hang Seng Index ETF and/or the iShares Hang Seng TECH ETF.
41,"It contains important facts about the Trust as a whole, the iShares Core Hang Seng Index ETF and the iShares Hang Seng TECH ETF offered in accordance with this Prospectus."
42,"The Trust and the Index Funds The Trust is an umbrella unit trust created by a trust deed (the “Trust Deed”) dated 16 November 2001, as amended, made under Hong Kong law between Barclays Global Investors North Asia Limited (now known as BlackRock Asset Management North Asia Limited) (the “Manager”) and HSBC Institutional Trust Services (Asia) Limited (the “Trustee”)."
43,The Trust may issue different classes of units and the Trustee shall establish a separate pool of assets within the Trust (each such separate pool of assets an “Index Fund”) for each class of units.
44,The assets of an Index Fund will be invested and administered separately from the other assets of the Trust.
45,The Manager reserves the right to establish other Index Funds and to issue further classes of Units in the future.
46,"This Prospectus relates to the following Index Funds, each of which is an exchange traded fund (or “ETF”) authorised by the SFC: 1."
47,iShares Core Hang Seng Index ETF; and 2.
48,iShares Hang Seng TECH ETF.
49,ETFs are funds that are designed to track an index.
50,The Units of the Index Funds to which this Prospectus relates are listed on the SEHK and trade like any other equity security listed on the SEHK.
51,Only Participating Dealers may create or redeem Units directly from the Index Funds at Net Asset Value who are under no obligation to accept instructions to create or redeem Units on behalf of retail investors.
52,All other investors may only purchase and sell Units in the Index Funds on the SEHK.
53,PRICES FOR EACH INDEX FUND ON THE SEHK ARE BASED ON SECONDARY MARKET TRADING FACTORS AND MAY DEVIATE SIGNIFICANTLY FROM THE NET ASSET VALUE OF THE INDEX FUND.
54,"Investment Objective The investment objective of each Index Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index."
55,"An index is a group of Securities which an Index Provider selects as representative of a market, market segment or specific industry sector."
56,The Index Provider is independent of the Manager (and its connected persons) and determines the relative weightings of the Securities in the index and publishes information regarding the market value of the index.
57,There can be no assurance that an Index Fund will achieve its investment objective.
58,The Underlying Index of an Index Fund may be changed by prior approval of the SFC and notice to Unitholders in accordance with the provisions of the Trust Deed.
59,2 Investment Strategy The Manager uses a passive or indexing approach to try to achieve each Index Fund’s investment objective.
60,"The investment objective of an Index Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index."
61,The Manager does not try to beat or perform better than the Underlying Index.
62,Each Index Fund aims to invest at least 90% of its assets in achieving the investment objective.
63,"An Index Fund will invest, either directly or indirectly, in Securities included in the Underlying Index."
64,"An Index Fund may also invest in other investments including futures contracts, index futures contracts, options on futures contracts and options related to the Underlying Index, local currency and forward currency exchange contracts, swaps and cash and cash equivalents for both non-hedging purposes and hedging purposes, which the Manager believes will help the Index Fund achieve its investment objective."
65,An Index Fund may invest in FDIs for non-hedging purposes subject to the limit that the Index Fund’s net derivative exposure does not exceed 50% of the Index Fund’s total Net Asset Value.
66,The investment strategy of each Index Fund is subject to the investment and borrowing restrictions set out in Schedule 1.
67,"In managing an Index Fund, the Manager may use either a representative sampling investment strategy or a full replication investment strategy as described below."
68,"Potential investors should note that the Manager may swap between the two strategies, without prior notice to Unitholders, in its absolute discretion as often as it believes appropriate in order to achieve the investment objective of the Index Fund."
69,"Representative Sampling Investment Strategy “Representative sampling” is an indexing strategy that involves investing, directly or indirectly, in a representative sample of the Securities included in the relevant Underlying Index that collectively has an investment profile that reflects the profile of the relevant Underlying Index."
70,"An Index Fund adopting a representative sampling investment strategy may or may not hold all of the Securities that are included in the relevant Underlying Index, and may hold Securities which are not included in the Underlying Index, provided that the sample closely reflects the overall characteristics of the Underlying Index."
71,"For each Index Fund, the Manager intends to adopt a representative sampling investment strategy by investing in a portfolio of Securities featuring high correlation with the Underlying Index, such that as far as possible and practicable the portfolio will consist of the component Securities of the Underlying Index."
72,"An Index Fund may from time to time hold Securities that are not included in the Underlying Index in circumstances which are independent of the Manager, including where trading in a constituent Security has been suspended, such holding results from a corporate action of a constituent Security, or the portfolio is being rebalanced in anticipation or response to a rebalance of the Underlying Index."
73,"Full Replication Investment Strategy Full “replication” is an indexing strategy that involves investing in substantially all of the Securities in the Underlying Index, either directly or indirectly, in substantially the same proportions as those Securities have in the Underlying Index."
74,"Correlation 3 An index is a theoretical financial calculation based on the performance of particular components that make up the index, whereas an Index Fund is an actual investment portfolio."
75,"The performance of an Index Fund and its Underlying Index may be different due to transaction costs, asset valuations, corporate actions (such as mergers and spin-offs), timing variances and differences between an Index Fund’s portfolio and the Underlying Index."
76,These differences may result for example from legal restrictions affecting the ability of the Index Fund to purchase or dispose of Securities or the employment of a representative sampling investment strategy.
77,The use of a representative sampling investment strategy can be expected to result in greater tracking error than a full replication investment strategy.
78,The consequences of “tracking error” are described in more detail in “Risk Factors”.
79,Leverage The net derivative exposure of each Index Fund may be up to 50% of its respective Net Asset Value.
80,Investment and Borrowing Restrictions Each Index Fund must comply with the investment and borrowing restrictions applicable to the Index Fund and summarised in Schedule 1 of this Prospectus (which includes a summary of the investment restrictions set out in the Trust Deed).
81,"Cross-trades Cross-trades between an Index Fund and other funds managed by the Manager or its affiliates may be undertaken where the Manager considers that, as part of its portfolio management, such cross- trades would be in the best interests of the Unitholders to achieve the investment objective and policy of the Index Fund."
82,"By conducting cross-trades, the Manager may achieve trading efficiencies and savings for the benefit of the Unitholders."
83,"In conducting transactions, the Manager will ensure that the trades are executed on arm’s length terms at current market value and the reason for such trades shall be documented prior to execution, in accordance with the SFC’s Fund Manager Code of Conduct."
84,"4 DESCRIPTION OF THE ISHARES CORE HANG SENG INDEX ETF Key Information The following table is a summary of key information in respect of the iShares Core Hang Seng Index ETF, and should be read in conjunction with the full text of the Prospectus."
85,"Underlying Index Index: Hang Seng Index (net total return version) Launch Date: 25 February 2009 Number of constituents: 50 stocks (as at 31 March 2021) Total Market Capitalisation (Free Float): HKD 11,884.99 billion (as at 31 March 2021) Base Currency: HK dollars (HKD) Type of Underlying Index The Underlying Index is a net total return index, meaning that the performance of the index is calculated on the basis that dividends net of tax are reinvested."
86,The Underlying Index is denominated in HKD.
87,"Listing Date (SEHK) 23 November 2016 Exchange Listing SEHK – Main Board Stock Code 09115 – USD counter 03115 – HKD counter 83115 – RMB counter Stock Short Names ISHARESHSI-U – USD counter ISHARESHSI – HKD counter ISHARESHSI-R – RMB counter ISIN Numbers HK0000313442 – USD counter HK0000313426 – HKD counter HK0000313434 – RMB counter Trading Board Lot Size 100 Units (for each counter) Base Currency Hong Kong dollars (HKD) Trading Currencies US dollars (USD) – USD counter Hong Kong dollars (HKD) – HKD counter Renminbi (RMB) – RMB counter Distribution Policy Semi-annually, at the Manager’s discretion (usually in May/June and November/December each year) (if any)."
88,Distributions may be made out of capital or effectively out of capital as well as income at the Manager’s discretion.
89,"All Units will receive distributions in the Base Currency (HKD) only.* Application Unit size (only Participating Dealers) Minimum 50,000 Units (or multiples thereof) Creation/Redemption Deadline For cash creations/redemptions (in HKD only), 2:00 p.m."
90,(Hong Kong time).
91,For in-specie creations/redemptions: 5 (i) 4:00 p.m.
92,(Hong Kong time) if it is a full trading day on the SEHK or if the SEHK is opens for normal trading in the afternoon of the relevant Dealing Day; or (ii) 12:15p.m.
93,(Hong Kong time) if the SEHK opens for normal trading only in the morning of the relevant Dealing Day.
94,Management Fee 0.09% p.a.
95,of Net Asset Value calculated daily Investment strategy Representative sampling investment strategy (Refer to the Introduction above and the “Investment Strategy” section below) Financial year end 31 December Website www.blackrock.com/hk * Unitholders of the iShares Core Hang Seng Index ETF should note that all Units will receive distributions in the Base Currency (HKD) only.
96,"As such, the Unitholder may have to bear the fees and charges associated with the conversion of such distributions from HKD to USD, RMB or any other currency."
97,Unitholders are advised to check with their brokers for arrangements concerning distributions.
98,"Investment Objective The investment objective of the iShares Core Hang Seng Index ETF is to provide investment results that, before fees and expenses, closely correspond to the performance of its Underlying Index, Hang Seng Index."
99,There can be no assurance that the iShares Core Hang Seng Index ETF will achieve its investment objective.
100,Investment Strategy The iShares Core Hang Seng Index ETF is a passively managed fund.
101,"To achieve its investment objective, the investment strategy of the iShares Core Hang Seng Index ETF is to use a representative sampling investment strategy and invest in a portfolio of Securities featuring high correlation with the Underlying Index, such that as far as possible and practicable the portfolio will consist of the component Securities of the Underlying Index."
102,The iShares Core Hang Seng Index ETF will invest primarily in Securities included in the Underlying Index.
103,"The iShares Core Hang Seng Index ETF may from time to time hold Securities that are not included in the Underlying Index in circumstances which are independent of the Manager, including where trading in a constituent Security has been suspended, such holding results from a corporate action of a constituent Security, or the portfolio is being rebalanced in anticipation or response to a rebalance of the Underlying Index."
104,"The iShares Core Hang Seng Index ETF may also invest in other investments including, futures contracts, index futures contracts, options on futures contracts and options related to the Underlying Index, local currency and forward currency exchange contracts, swaps and cash and cash equivalents for both non-hedging purposes and hedging purposes, which the Manager believes will help the iShares Core Hang Seng Index ETF achieve its investment objective."
105,The iShares Core Hang Seng Index ETF’s may invest in FDIs for non-hedging purposes subject to the limit that the iShares Core Hang Seng Index ETF’s net derivative exposure does not exceed 50% of the iShares Core Hang Seng Index ETF’s NAV.
106,The investment strategy of the iShares Core Hang Seng Index ETF is subject to the investment and borrowing restrictions set out in Schedule 1.
107,"As the iShares Core Hang Seng Index ETF employs a representative sampling investment strategy, it may overweight holdings of Securities relative to the respective weightings of the constituents in the Underlying Index, provided that the maximum extra weighting in any Security relative to the respective constituent in the Underlying Index will not exceed 3%."
108,The Manager shall report to the SFC on a 6 timely basis if there is any non-compliance with this limit during such period by the iShares Core Hang Seng Index ETF.
109,The annual and semi-annual reports of the iShares Core Hang Seng Index ETF shall also disclose whether or not such limit has been complied with during such period.
110,Securities financing transactions The iShares Core Hang Seng Index ETF currently does not intend to engage in any securities financing transactions or other similar over the counter transactions.
111,One month’s prior notice will be given to Unitholders in the event the Manager intends to engage in such transactions.
112,Investment and borrowing restrictions The iShares Core Hang Seng Index ETF must comply with the investment and borrowing restrictions set out in Schedule 1 of this Prospectus (which includes a summary of the investment restrictions set out in the Trust Deed).
113,"Underlying Index The Underlying Index is a net total return index, meaning that the performance of the index is calculated on the basis that dividends net of tax are reinvested."
114,It was launched on 25 February 2009.
115,The base date is 1 August 2008.
116,"The Underlying Index is compiled and managed by Hang Seng Indexes Company Limited (“HSIL”), a wholly-owned subsidiary of Hang Seng Bank Limited."
117,The Manager and its connected persons are independent of the index provider of the Underlying Index.
118,The Underlying Index measures the performance of the largest and most liquid companies listed on the main board of the SEHK.
119,It comprises a representative sample of stocks quoted on the SEHK.
120,The Underlying Index adopts a freefloat-adjusted market capitalisation weighted methodology with a weight cap on individual securities.
121,"Prior to the May 2021 index review date, the universe of securities of the Underlying Index includes securities of Greater China companies that are listed on the Main Board of the SEHK."
122,"It includes the primary or secondary listed shares of companies and real estate investment trusts (“REITs”), and excludes stapled securities, foreign companies, biotech companies with stock names end with marker “B” and investment companies listed under Chapter 21 of the Listing Rules."
123,"Securities need to meet eligibility requirements based on market value, turnover and listing history."
124,"Principles that are applied in assessing potential constituents of the Underlying Index include the market capitalisation and turnover rank of securities, the representation of the relevant sub-sector within the Underlying Index directly reflecting that of the market and the financial performance."
125,The final selection will be decided by the Advisory Committee after the above criteria have been taken into consideration.
126,"With effect from the May 2021 index review date, the universe of securities of the Underlying Index includes Hang Seng Composite LargeCap & MidCap Index constituents as of the index review data cut-off date and excludes foreign companies, stapled securities and biotech companies with stock names end with marker “B”."
127,"The last closing index level, constituents of the Underlying Index together with their respective weightings and other important news can be accessed on https://www.hsi.com.hk/eng/indexes/all-indexes/hsi (this website has not been reviewed by the SFC)."
128,The Underlying Index’s Bloomberg ticker is HSINH and Reuters ticker is .HSIDVN.
129,Index Methodology Constituent stocks of the Underlying Index are selected by a rigorous process of detailed analysis.
130,7 Compilation Methodology The compilation of the Underlying Index is based on a free float-adjusted market capitalisation weighted formula with a specified cap-level on individual stock weightings.
131,Details are as follows: (a) Free float adjustment: A Free float – Adjusted Factor (“FAF”) is assigned to each constituent in index calculation.
132,"(b) Capping: with effect from the June 2021 rebalancing, 8%."
133,"Prior to the June 2021 rebalancing, the cap-level on individual constituents is as follows: Category Cap level Secondary-listed constituents 5% Weighted voting rights constituents (“WVRs”) 5% Other constituents 10% (c) Re-capping frequency: A re-capping exercise will normally be conducted at quarterly intervals to coincide with the regular update of the FAF."
134,Shares that carry multiple voting rights will be considered as non-free float shares.
135,"For secondary- listed Greater China companies, a company’s market capitalisation will be based solely on the Hong Kong registered portion of its shares(“HK Shares”)."
136,Any of the HK Shares held by a depositary or its custodian as underlying for overseas depositary receipts will be considered as non-free float shares.
137,"The Underlying Index is reported in the Daily Index Bulletin and the monthly updated Factsheet, both of which are published by HSIL."
138,"Constituent Eligibility Prior to the May 2021 index review date, the universe of stocks (the “Universe”) for the Underlying Index includes securities of Greater China companies that are listed on the Main Board of the SEHK only."
139,It includes primary or secondary listed shares of companies and real estate investment trusts (“REITs”).
140,"It excludes stapled securities, foreign companies, biotech companies with stock names end with marker “B” and investment companies listed under Chapter 21 of the Listing Rules."
141,"If a company has multiple classes of listed shares that are with different stock codes, each class of shares will be considered separately."
142,"With effect from the May 2021 index review date, the Universe of the Underlying Index includes Hang Seng Composite LargeCap & MidCap Index constituents as of the index review data cut-off date and excludes foreign companies, stapled securities and biotech companies with stock names end with marker “B”."
143,"Prior to the May 2021 index review date, a security is eligible for constituent selection if it fulfils the following eligibility criteria:  Market capitalisation requirement The security must be among those that constitute the top 90th percentile of the total market value (i.e."
144,market capitalisation) of the Universe (market value refers to the average of month- end market values for the past 12 months of any review period).
145,8 Market value is defined as number of issued share times share price.
146,Number of issued shares refers to the number of shares as per that particular security.
147,"For secondary listed companies, number of issued shares refers to the number of shares registered in Hong Kong."
148, Turnover requirement Each eligible security will also need to meet the turnover requirement where its turnover in the past 24 months is assessed for eight quarterly sub-periods.
149,"The turnover requirement adopts a scoring approach and the details are as follows: a) for each quarterly sub-period, a security will be regarded as passing the turnover requirement in that period if it is among the top 90th percentile of the aggregate market turnover of the Universe; and b) two points will be assigned to each “pass” achieved over the latest four sub-periods, and one point will be assigned for each “pass” attained over the previous four sub- periods."
150,The highest score for turnover requirement is 12 points.
151,Securities should obtain at least 8 points to meet the turnover requirement.
152, Listing history requirement A security should normally be listed for at least 24 months before becoming eligible for inclusion.
153,Securities with a very large market value but with a listing history of less than 24 months may be considered for inclusion if it satisfies more stringent market capitalisation requirements.
154,"For a security with a listing history of less than or equal to 12 months, it will pass the turnover requirement if it is among the top 90th percentile of the aggregate market turnover of the Universe for each quarterly sub-period."
155,"For a security with a listing history of over 12 months, it will pass the turnover requirement should its score reach the minimum requirement, i.e."
156,"8 points, above."
157,Companies or REITs meeting all the eligibility requirements will be considered for inclusion in the Underlying Index.
158,The final selection will be decided by the Advisory Committee taking into consideration the following principles: 1.
159,market capitalisation and turnover rank of securities; 2.
160,representation of the relevant sub-sector within the Underlying Index directly reflecting that of the market; and 3.
161,financial performance.
162,"With effect from the May 2021 index review date, a security is eligible for constituent selection if it fulfils the following eligibility criteria:  The security must be a Hang Seng Composite LargeCap & MidCap Index constituent;  The security must be defined as a Greater China Company by the Index Provider;  The security must pass the Velocity Test for Tradable Indexes (minimum velocity of 0.1% on monthly basis); and 9  The security must have been listed for at least 3 months on the SEHK (counting up to the index review meeting date)."
163,Constituent Selection Eligible securities will be assigned to an industry group according to their industry classification of the Hang Seng Industry Classification System (please refer to the index methodology of the Underlying Index for more information on the relevant industry groups).
164,"The number of constituents in each industry group will be decided by the below principles: a) Target to cover at least 50%, in terms of market capitalisation, for each industry group; b) Characteristics of the industry group which include the distribution of the listed companies in terms of their size and number; and c) The industry group weighting in the Underlying Index compared to the market."
165,The Underlying Index will also maintain 20 to 25 constituents that are classified as “Hong Kong” companies (this number to be reviewed at least every two years).
166,A Hong Kong company is defined as a Hong Kong-listed security with at least 50% of sales revenue derived outside mainland China.
167,Profit or assets will also be taken into consideration where these better reflect the company's business.
168,"In general, eligible securities will be evaluated within each industry group according to the following considerations: 1."
169,Representativeness; 2.
170,Market capitalisation; 3.
171,Turnover; and 4.
172,Financial performance.
173,The final constituent selection will be decided by the HSI Advisory Committee after taking the above into consideration.
174,"Index Reviews HSIL undertakes regular quarterly reviews of the index constituents with data cut-off dates of end of March, June, September and December each year."
175,"In each review, there may or may not be constituent additions or deletions."
176,"Index Rebalancing Regular rebalancing is usually implemented after market close on the first Friday in March, June, September and December, and comes into effect on the next trading day."
177,Ad hoc rebalancing will be conducted if a constituent’s issued shares and/or FAF is substantially different from the production data.
178,The Underlying Index will also be recapped in the event of constituent changes if the newly added component has a weighting that is higher than the index cap level.
179,A minimum notice period of two trading days will be given to subscribers of data products issued by HSIL for any ad hoc rebalance.
180,10 Please refer to the Index Operation Guide (available on the website of HSIL) for further details about corporate actions adjustments and index rebalancing.
181,"Additional Information Real-time update of the Underlying Index can be obtained through Thomson Reuters, Bloomberg, ET-Net and Infocast."
182,"As for other important news of the Underlying Index, HSIL will make announcement through press release and at website www.hsi.com.hk."
183,Index Disclaimer The Hang Seng Index is published and compiled by HSIL pursuant to a licence from Hang Seng Data Services Limited (“HSDS”).
184,The mark and name “Hang Seng Index” is proprietary to HSDS.
