sentence_id,text
86,"“Multi-Counter” means the facility by which the Units traded in HKD, USD and RMB are each assigned separate stock codes on the SEHK and are accepted for deposit, clearing and settlement in CCASS in more than one eligible currency (HKD, USD or RMB) as described in this Prospectus."
87,"“Net Asset Value” means the net asset value of a Sub-Fund or, as the context may require, the net asset value of a Unit calculated under the Trust Deed."
88,"“Operating Guidelines” means in res pect of a Sub -Fund the guidelines for the cre ation and redemption of Units of a class as set out in the schedule to each Participation Agreement as amended from time to time by the Manager with the approval of the Trustee and following consultation, to the extent reasonably pract icable, with the relevant Participating Dealers subject always, in respect of the relevant Operating Guidelines for a Participating Dealer, any amendment being notified in writing by the Manager in advance to the relevant Participating Dealer."
89,"Unless otherwise specified, references to the Operating Guidelines shall be to the Operating Guidelines for the Sub-Funds applicable at the time of the relevant Application."
90,"""Partial Delivery Request Fee"" means the fees payable to the Trustee on each occasion the Manager, upon a Participating Dealer’s request, grants the Participation Dealer a partial settlement in respect of a Creation Application or Redemption Application."
91,"“Participating Dealer” means, in respect of each Sub-Fund, any licensed broker or dealer who has entered into a Participation Agreement in form and substance acceptable to the Manager and the Trustee, and any reference in this Prospectus to “Participating Dealer” shall, where the context requires, include a reference to any PD Agent so appointed by the Participating Dealer."
92,"“Participation Agreement” means an agreement either (1) entered into between the Trustee, the Manager and a Participating Dealer (and if applicable, supplemented with a supplemental participation agreement entered into between the same parties and the PD Agent), or (2) entered into between the Trustee, the Manager, the Participating Dealer, HKSCC and the Conversion Agent (if any), each setting out, amongst other things, the arrangements in respect of Appl ications 7 by such Participating Dealer or PD Agent (as the case may be), as may be amended from time to time."
93,"References to the Participation Agreement shall, where appropriate, mean the Participation Agreement, read together with the Operating Guidelines."
94,“PD Agent” means a person who is admitted by HKSCC as either a Direct Clearing Participant or a General Clearing Participant (as defined in the General Rules of CCASS) in CCASS and who has been appointed by a Participating Dealer as its agent for the creation and redemption of Units.
95,“PRC” means the People’s Republic of China.
96,"“Qualified Exchange Traded Funds” means exchange traded funds that are: (a) authorised by the SFC under 8.6 or 8.10 of the Code; or (b) listed and regularly traded on internationally re cognised stock exchanges open to the public (nominal listing not accepted) and (i) the principal objective of which is to track, replicate or correspond to a financial index or benchmark, which complies with the applicable requirements under 8.6 of the Cod e; or (ii) the investment objective, policy, underlying investments and product features of which are substantially in line with or comparable with those set out under 8.10 of the Code."
97,“Recognised Futures Exchange” means an international futures exchange which is approved by the Manager.
98,“Recognised Stock Exchange” means an international stock exchange which is approved by the Manager.
99,“Redemption Application” means an application by a Participating Dealer or PD Agent (as the case may be) for the redemp tion of Units in Application Unit size (or whole multiples thereof) in accordance with the Operating Guidelines and the Trust Deed.
100,"“Redemption Value” means, in respect of a Unit, the price per Unit at which such Unit is redeemed, calculated in accordance with the Trust Deed."
101,"“Registrar Agreement” means, in respect of a Sub-Fund where applicable, the agreement entered into between the Trustee, the Manager and the Registrar, as amended from time to time."
102,“reverse repurchase transactions” means transactions whereby a Sub -Fund purchases securities from a counterparty of sale and repurchase transactions and agrees to sell such securities back at an agreed price in the future.
103,"“RMB” or “Renminbi” means renminbi, the lawful currency of the PRC."
104,“sale and repurchase transactions” means transactions whereby a Sub-Fund sells its securities to a counterparty of reverse repurchase transactions and agrees to buy such securities back at an agreed price with a financing cost in the future.
105,"“Securities” means any shares, stocks, debentures, loan stocks, bonds, securities, commercial paper, acceptances, trade bills, warrants, participation notes, certificates, structured products, treasury bills, instruments or notes of, or issued by or under the guarantee of, any body, whether incorporated or unincorporated, and whether listed or unlisted, or of any government or local government authority or supranational body, whether paying interest or dividends or not and whether fully-paid, partly paid or nil paid and includes (without prejudice to the generality of the foregoing): (a) any right, option or interest (howsoever described) in or in respect of any of the foregoing, including units in any Unit Trust (as defined in the Trust Deed); (b) any certificate of interest or participation in, or temporary or interim certificate for, receipt for or warrant to subscribe or purchase, any of the foregoing; (c) any instrument commonly known or recognised as a security; 8 (d) any receipt or other certificate or document evidencing the deposit of a sum of money, or any rights or interests arising under any such receipt, certificate or document; and (e) any bill of exchange and any promissory note."
106,"“securities financing transactions” means collectively securities lending transactions, sale and repurchase transactions and reverse repurchase transactions."
107,“securities lending transactions” means transactions whereby a Sub-Fund lends its securities to a security-borrowing counterparty for an agreed fee.
108,“SEHK” means The Stock Exchange of Hong Kong Limited or its successors.
109,“Service Agent” means HK Conversion Agency Services Limited or such other person as may from time to time be appointed to act as service agent in relation to the Sub-Funds.
110,"“Service Agent’s Fee” means the fee which may be charged for the benefit of the Service Agent to each Participating Dealer on each book-entry deposit or book-entry withdrawal transaction made by the relevant Participating Dealer, the maximum level of which shall be determined by the Service Agent and set out in this Prospectus."
111,"“Service Agreement” means each agreement by which the Service Agent provides its services in respect of a Sub -Fund entered into amongst the Trustee, the Registrar, the Manager, the Participating Dealer (and where applicable, the PD Agent), the Service Agent and the HKSCC."
112,“Settlement Day” means the Business Day which is 2 Business Days after the relevant Dealing Day (or such other Business Day as is permitted in relation to such Dealing Day (including the Dealing Day itself) pursuant to the Operating Guidelines) or such other number of Business Days after the relevant Dealing Day as determined by the Manager in consultation with the Trustee from time to time and notified to the relevant Participating Dealers or as otherwise described in the relevant Appendix.
113,“SFC” means the Securities and Futures Commission of Hong Kong or its successors.
114,“SFO” means the Securities and Futures Ordinance (Cap.
115,571) of Hong Kong.
116,"“Sub-Fund” means a segregated pool of assets and liabilities into which the Trust Fund is divided, established under the Trust Deed and the relevant supplemental deed as a separate trust as described in the relevant Appendix."
117,"“substantial financial institution” means an authorized institution as defined in section 2(1) of the Banking Ordinance (Chapter 155 of Laws of Hong Kong) or a financial institution which is on an ongoing basis subject to prudential regulation and supervision, with a minimum net asset value of HKD 2 billion or its equivalent in foreign currency."
118,"“Transaction Fee” means the fee, in respect of the Sub -Funds, which may be charged for the benefit of the Service Agent, the Conversion Agent (if any), the Registrar and/or the Trustee to each Participating Dealer on each Dealing Day upon which an Application has been or Applications have been made by the relevant Participating Dealer or PD Agent (as the case may be)."
119,"“Trust” means the umbrella Unit Trust constituted by the Trust Deed and called BMO ETF or such other name as the Manager may from time to time determine, upon prior notice to the Trustee."
120,"“Trust Deed” means the trust deed dated 17 October 2014 between the Manager and Cititrust Limited constituting the Trust (as amended from time to time), as novated to the Trustee."
121,"“Trust Fund” means all the property held by the Trustee in respect of each Sub-Fund, including the Deposited Property and Income Property attributable to the relevant Sub-Fund, except for amounts standing to the credit of the distribution account attributable to the relevant Sub -Fund, in accordance with the Trust Deed."
122,9 “Trustee” means State Street Trust (HK) Limited or such other person or persons for the time being duly appointed as trustee or trustees hereof in succession thereto in accordance with the Trust Deed.
123,“Unit” means a unit representing an undivided share in a Sub-Fund.
124,"“Unitholder” means a person for the time being entered on the register of holders as the holder of Units including, where the context so admits, persons jointly registered."
125,"“US dollar” or “US$” or “USD” means US dolla rs, the lawful currency of the United States of America."
126,"“Valuation Point” means, in respect of a Sub-Fund, the official close of trading on the Market on which the Securities constituting the Index are listed on each Dealing Day or if more than one, the official close of trading on the last relevant Market to close or such other time or times as determined by the Manager from time to time provided that there shall always be a Valuation Point on each Dealing Day other than where there is a suspension of the creation and redemption of Units."
127,10 INTRODUCTION The Trust The Trust is an umbrella unit trust created by the Trust Deed between the Manager and Cititrust Limited made under Hong Kong law.
128,The Trust and each Sub-Fund is authorised as a collective investment scheme by the SFC under Section 104 of the SFO and each Sub-Fund falls within Chapter 8.6 of the Code.
129,SFC authorisation is not a recommendation or endorsement of a Sub- Fund nor does it guarantee the commercial merits of a Sub-Fund or its p erformance.
130,It does not mean that a Sub-Fund is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
131,"With effect from 25 November 2019 , Cititrust Limite d retired from its role as the t rustee and wa s replaced by State Street Trust (HK) Limited as the new Trustee."
132,The Sub-Funds The Trust may issue different classes of Units and the Trustee shall establish a separate pool of assets under the Trust Deed as separate trusts (each such separate pool of assets a “Sub-Fund”) to which one or more class of Units shall be attributable.
133,The assets of a Sub-Fund will be invested and administered separately from the other assets of the Trust.
134,All Sub-Funds will be exchange traded funds listed on the SEHK.
135,"Where indicated in the relevant Appendix in Part 2 of this Prospectus, Units in a Sub -Fund may be available for trading on the SEHK using a Dual Counter or Multi-Counter."
136,The Manager and the Trustee reserve the right to establish other Sub-Funds and/or issue further classes of Units relating to a Sub-Fund or Sub-Funds in the future in accordance with the provisions of the Trust Deed.
137,"11 THE OFFERING PHASES Initial Offer Period During the Initial Offer Period, Participating Dealers or PD Agents (acting for themselves or for their clients) may apply for Units (to be available for trading on the Listing Date) by means of cash Creation Applications on each Dealing Day for themselves and/or their clients by transferring cash in accordance with the Operating Guidelines."
138,"To be dealt with during the Initial Offer Period, the relevant Participating Dealer or PD Agent must submit the Creation Applications to the Trustee (with a copy to the Manager) on a Business Day no later than 4 Business Days prior to the Listing Date unless otherwise stated in the relevant Appendix."
139,"If a Creation Application is received by the Trustee after 4 Business Days prior to the Listing Date, that Creation Application shall be carried forward and deemed to be received at the opening of business on the next following Dealing Day, which shall be the Dealing Day for the purposes of that Creation Application."
140,"Creation Applications must be made in Application Unit size or whole multiples thereof, which is the number of Units specified in the relevant Appendix."
141,Participating Dealers or PD Agents (acting for themselves or for their clients) can apply for Units on each Dealing Day at the Issue Price.
142,Please refer to the section on “Creations and Redemptions (Primary Market)” for the operational procedures in respect of Creation Applications.
143,After Listing The After Listing phase commences on the Listing Date and continues until the Sub -Funds are terminated.
